HR,SpO2
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
82.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
84.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
83.0,98.0
82.0,98.0
96.0,99.0
97.0,99.0
98.0,99.0
99.0,99.0
100.0,99.0
101.0,99.0
103.0,99.0
104.0,99.0
105.0,99.0
107.0,99.0
108.0,99.0
109.0,99.0
111.0,99.0
111.0,99.0
110.0,99.0
109.0,99.0
106.0,99.0
105.0,99.0
102.0,99.0
100.0,99.0
99.0,99.0
97.0,99.0
96.0,99.0
96.0,99.0
99.0,99.0
99.0,99.0
100.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,100.0
101.0,100.0
101.0,100.0
101.0,100.0
101.0,100.0
101.0,100.0
102.0,100.0
102.0,100.0
103.0,100.0
104.0,100.0
105.0,100.0
105.0,100.0
105.0,100.0
105.0,100.0
106.0,100.0
108.0,99.0
110.0,99.0
111.0,99.0
111.0,99.0
110.0,99.0
109.0,98.0
105.0,98.0
103.0,98.0
101.0,98.0
99.0,98.0
98.0,98.0
98.0,98.0
98.0,97.0
99.0,97.0
101.0,97.0
101.0,97.0
103.0,97.0
104.0,97.0
104.0,97.0
104.0,98.0
105.0,98.0
106.0,98.0
106.0,99.0
105.0,99.0
104.0,99.0
103.0,99.0
102.0,99.0
102.0,99.0
99.0,99.0
98.0,99.0
97.0,99.0
97.0,99.0
97.0,98.0
97.0,98.0
98.0,98.0
99.0,98.0
97.0,98.0
97.0,98.0
97.0,98.0
97.0,98.0
97.0,99.0
97.0,99.0
97.0,99.0
99.0,99.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
101.0,100.0
102.0,100.0
102.0,100.0
102.0,100.0
102.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
103.0,98.0
103.0,98.0
103.0,98.0
102.0,98.0
100.0,98.0
99.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
99.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
101.0,98.0
101.0,99.0
102.0,99.0
102.0,99.0
103.0,99.0
104.0,99.0
104.0,99.0
104.0,99.0
103.0,99.0
103.0,99.0
102.0,99.0
101.0,99.0
100.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
100.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
100.0,99.0
100.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
100.0,99.0
100.0,100.0
101.0,100.0
101.0,100.0
101.0,100.0
102.0,100.0
103.0,100.0
103.0,100.0
103.0,100.0
104.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
103.0,99.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
104.0,98.0
104.0,98.0
104.0,98.0
104.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
101.0,98.0
101.0,98.0
101.0,97.0
101.0,97.0
101.0,97.0
101.0,97.0
101.0,97.0
101.0,97.0
101.0,97.0
101.0,97.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
102.0,98.0
102.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
104.0,98.0
104.0,98.0
104.0,98.0
104.0,98.0
102.0,98.0
101.0,98.0
100.0,98.0
98.0,98.0
97.0,98.0
96.0,98.0
96.0,98.0
96.0,98.0
96.0,98.0
97.0,98.0
97.0,99.0
98.0,99.0
99.0,99.0
100.0,99.0
100.0,99.0
100.0,99.0
100.0,99.0
100.0,99.0
100.0,99.0
100.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,99.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
101.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
102.0,98.0
103.0,98.0
103.0,98.0
104.0,98.0
104.0,98.0
104.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
106.0,98.0
104.0,98.0
103.0,98.0
102.0,98.0
100.0,99.0
99.0,99.0
98.0,99.0
97.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
99.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
98.0,100.0
99.0,100.0
98.0,99.0
98.0,99.0
99.0,99.0
98.0,99.0
98.0,99.0
99.0,99.0
99.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
99.0,99.0
98.0,99.0
98.0,99.0
99.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
98.0,99.0
99.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
98.0,98.0
98.0,98.0
99.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
100.0,98.0
99.0,98.0
99.0,98.0
100.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
100.0,98.0
99.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
99.0,98.0
99.0,98.0
99.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
97.0,98.0
97.0,98.0
98.0,98.0
97.0,98.0
97.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
99.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
99.0,98.0
100.0,98.0
100.0,98.0
101.0,98.0
102.0,98.0
103.0,98.0
103.0,98.0
103.0,98.0
114.0,98.0
115.0,98.0
117.0,98.0
120.0,98.0
122.0,98.0
124.0,98.0
115.0,99.0
116.0,99.0
117.0,99.0
118.0,99.0
118.0,99.0
120.0,99.0
120.0,99.0
120.0,99.0
120.0,98.0
119.0,98.0
117.0,98.0
112.0,97.0
110.0,97.0
107.0,97.0
103.0,96.0
102.0,96.0
100.0,96.0
100.0,96.0
102.0,97.0
104.0,97.0
106.0,97.0
109.0,98.0
110.0,98.0
110.0,98.0
109.0,98.0
107.0,98.0
104.0,98.0
102.0,98.0
99.0,98.0
84.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
85.0,85.0
86.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
86.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,84.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
87.0,85.0
87.0,85.0
87.0,85.0
86.0,85.0
87.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,85.0
86.0,86.0
86.0,86.0
86.0,87.0
85.0,87.0
85.0,87.0
85.0,87.0
85.0,86.0
84.0,86.0
85.0,86.0
85.0,86.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
85.0,85.0
84.0,85.0
84.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,85.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
86.0,86.0
86.0,86.0
85.0,86.0
86.0,86.0
86.0,86.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,87.0
86.0,86.0
86.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,86.0
84.0,86.0
84.0,86.0
85.0,86.0
84.0,86.0
84.0,86.0
85.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
86.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
85.0,86.0
85.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,85.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
86.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
85.0,86.0
84.0,86.0
85.0,86.0
85.0,86.0
83.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
85.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
86.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
82.0,87.0
82.0,87.0
82.0,87.0
82.0,87.0
82.0,87.0
82.0,87.0
83.0,87.0
82.0,87.0
83.0,87.0
83.0,87.0
83.0,88.0
83.0,88.0
83.0,88.0
83.0,88.0
82.0,88.0
82.0,88.0
82.0,88.0
82.0,88.0
82.0,88.0
82.0,88.0
82.0,88.0
82.0,88.0
83.0,88.0
83.0,88.0
83.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
85.0,88.0
85.0,88.0
85.0,88.0
85.0,88.0
85.0,88.0
85.0,88.0
85.0,88.0
85.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,88.0
84.0,87.0
84.0,87.0
84.0,87.0
83.0,87.0
84.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
85.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
82.0,87.0
82.0,87.0
83.0,87.0
82.0,86.0
82.0,86.0
82.0,86.0
83.0,86.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
83.0,87.0
84.0,87.0
84.0,87.0
84.0,87.0
85.0,87.0
85.0,87.0
85.0,87.0
85.0,87.0
85.0,86.0
85.0,86.0
85.0,86.0
85.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
84.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
82.0,86.0
82.0,86.0
83.0,86.0
82.0,86.0
82.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
83.0,86.0
77.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
77.0,98.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
78.0,99.0
79.0,99.0
79.0,99.0
78.0,98.0
78.0,98.0
77.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,99.0
76.0,99.0
76.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
78.0,99.0
78.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
76.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
77.0,99.0
76.0,99.0
76.0,99.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,99.0
77.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
78.0,98.0
78.0,98.0
78.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
78.0,98.0
78.0,98.0
78.0,98.0
78.0,98.0
78.0,98.0
78.0,98.0
79.0,98.0
79.0,98.0
78.0,98.0
78.0,99.0
78.0,99.0
77.0,100.0
77.0,100.0
77.0,100.0
77.0,100.0
76.0,100.0
76.0,99.0
76.0,99.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
75.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
77.0,99.0
77.0,99.0
77.0,99.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
77.0,100.0
77.0,100.0
77.0,100.0
77.0,100.0
77.0,100.0
76.0,100.0
76.0,99.0
76.0,99.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
78.0,98.0
78.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,99.0
77.0,99.0
76.0,99.0
76.0,99.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,99.0
76.0,99.0
76.0,99.0
76.0,99.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
77.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
76.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
75.0,98.0
76.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
91.0,98.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
90.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
87.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,99.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
89.0,99.0
89.0,99.0
89.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,99.0
87.0,99.0
87.0,99.0
87.0,99.0
87.0,99.0
87.0,99.0
87.0,99.0
87.0,99.0
87.0,99.0
87.0,99.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
87.0,98.0
88.0,98.0
88.0,98.0
88.0,98.0
88.0,99.0
88.0,99.0
88.0,99.0
88.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
88.0,98.0
88.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
89.0,98.0
90.0,98.0
90.0,98.0
90.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
90.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
91.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,99.0
92.0,98.0
92.0,98.0
92.0,98.0
92.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
91.0,98.0
